Nome: NOVA VENECIA
Codigo Estacao: A623
Latitude: -18.69527777
Longitude: -40.39055555
Altitude: 156.02
Situacao: Fechada
Data Inicial: 2010-01-01
Data Final: 2023-05-15
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MEDIA, DIARIA (AUT)(°C);
2020-08-11;0;20,4;
2020-08-12;0;21,9;
2020-08-13;0;22,5;
2020-08-14;0;21,9;
2020-08-15;0;22,7;
2020-08-16;0;24,3;
2020-08-17;,6;23,5;
2020-08-18;,2;23,4;
2020-08-19;0;23,3;
2020-08-20;0;23,8;
2020-08-21;0;22,8;
2020-08-22;0;20,6;
2020-08-23;,2;19;
2020-08-24;0;20,9;
2020-08-25;0;19,9;
2020-08-26;0;20,2;
2020-08-27;0;21,3;
2020-08-28;0;22,3;
2020-08-29;0;22,6;
2020-08-30;0;23,4;
2020-08-31;0;23,5;
2020-09-01;0;23,3;
2020-09-02;0;22,8;
2020-09-03;0;22,5;
2020-09-04;0;22,8;
2020-09-05;0;23,4;
2020-09-06;0;23,6;
2020-09-07;null;23,6;
2020-09-08;0;23,9;
2020-09-09;0;22,7;
2020-09-10;0;23,4;
2020-09-11;0;23,1;
2020-09-12;0;23,9;
2020-09-13;0;23,4;
2020-09-14;0;23,4;
2020-09-15;null;null;
2020-09-16;0;23;
2020-09-17;0;23,2;
2020-09-18;0;24,1;
2020-09-19;0;25;
2020-09-20;0;25,5;
2020-09-21;,2;25,1;
2020-09-22;0;24,9;
2020-09-23;0;22;
2020-09-24;0;21,9;
2020-09-25;0;23,2;
2020-09-26;0;23,3;
2020-09-27;null;null;
2020-09-28;0;25,5;
2020-09-29;0;25,9;
2020-09-30;0;25,5;
2020-10-01;0;25,8;
2020-10-02;0;26,4;
2020-10-03;0;26,3;
2020-10-04;0;25,4;
2020-10-05;0;26,1;
2020-10-06;0;26,9;
2020-10-07;0;27,3;
2020-10-08;0;26,4;
2020-10-09;0;26,4;
2020-10-10;null;null;
2020-10-11;null;null;
2020-10-12;null;null;
2020-10-13;null;null;
2020-10-14;null;null;
2020-10-15;null;null;
2020-10-16;null;null;
2020-10-17;null;null;
2020-10-18;null;null;
2020-10-19;null;null;
2020-10-20;null;null;
2020-10-21;null;null;
2020-10-22;null;null;
2020-10-23;null;null;
2020-10-24;null;null;
2020-10-25;null;null;
2020-10-26;null;null;
2020-10-27;null;null;
2020-10-28;null;null;
2020-10-29;null;null;
2020-10-30;null;null;
2020-10-31;null;null;
2020-11-01;null;null;
2020-11-02;null;null;
2020-11-03;null;null;
2020-11-04;null;null;
2020-11-05;0;22,3;
2020-11-06;0;23,9;
2020-11-07;0;24,5;
2020-11-08;0;26;
2020-11-09;0;25,5;
2020-11-10;0;25,5;
2020-11-11;0;null;
2020-11-12;0;25,5;
2020-11-13;0;25,5;
2020-11-14;0;26,4;
2020-11-15;0;24,2;
2020-11-16;0;25,7;
2020-11-17;0;27,2;
2020-11-18;0;25,6;
2020-11-19;0;24,7;
2020-11-20;0;23,4;
2020-11-21;0;22,7;
2020-11-22;0;22;
2020-11-23;0;21,9;
2020-11-24;0;22,1;
2020-11-25;0;null;
2020-11-26;0;23,1;
2020-11-27;null;null;
2020-11-28;null;null;
2020-11-29;0;23,8;
2020-11-30;0;23,8;
2020-12-01;0;25,9;
2020-12-02;0;26;
2020-12-03;0;26,4;
2020-12-04;0;26,5;
2020-12-05;0;26,5;
2020-12-06;null;null;
2020-12-07;0;25,6;
2020-12-08;0;26;
2020-12-09;0;26,1;
2020-12-10;0;24,4;
2020-12-11;0;24,9;
2020-12-12;0;26,2;
2020-12-13;0;null;
2020-12-14;0;25,4;
2020-12-15;0;25,1;
2020-12-16;0;25,3;
2020-12-17;0;25,4;
2020-12-18;0;26,2;
2020-12-19;0;26,9;
2020-12-20;0;26,5;
2020-12-21;0;27;
2020-12-22;0;27;
2020-12-23;0;26,9;
2020-12-24;0;26,8;
2020-12-25;0;26;
2020-12-26;0;25,1;
2020-12-27;0;26,6;
2020-12-28;0;null;
2020-12-29;null;null;
2020-12-30;0;25,9;
2020-12-31;0;26,2;
2021-01-01;0;26,3;
2021-01-02;0;26,4;
2021-01-03;0;26;
2021-01-04;,2;24,8;
2021-01-05;0;25,9;
2021-01-06;0;26,5;
2021-01-07;0;26,2;
2021-01-08;0;27,2;
2021-01-09;0;26,8;
2021-01-10;0;null;
2021-01-11;null;null;
2021-01-12;null;26,3;
2021-01-13;0;26,4;
2021-01-14;0;24,6;
2021-01-15;0;24,3;
2021-01-16;0;24,4;
2021-01-17;0;25,2;
2021-01-18;0;26,1;
2021-01-19;0;26,1;
2021-01-20;0;25,8;
2021-01-21;0;25,9;
2021-01-22;0;25,5;
2021-01-23;0;25,5;
2021-01-24;0;25;
2021-01-25;0;25;
2021-01-26;0;26;
2021-01-27;0;25,7;
2021-01-28;0;25,2;
2021-01-29;0;26,5;
2021-01-30;0;26,6;
2021-01-31;0;26,3;
2021-02-01;0;26,8;
2021-02-02;0;26,6;
2021-02-03;,2;25,7;
2021-02-04;8,8;26,7;
2021-02-05;0;26,6;
2021-02-06;,2;23,5;
2021-02-07;,2;23,8;
2021-02-08;0;21,7;
2021-02-09;0;22,5;
2021-02-10;0;24,4;
2021-02-11;0;24,5;
2021-02-12;0;24,6;
2021-02-13;0;25,2;
2021-02-14;0;25,7;
2021-02-15;0;25,9;
2021-02-16;0;26,5;
2021-02-17;0;25,7;
2021-02-18;0;24,3;
2021-02-19;0;25,6;
2021-02-20;,2;25,1;
2021-02-21;0;26,1;
2021-02-22;0;26,8;
2021-02-23;0;26,2;
2021-02-24;0;26,9;
2021-02-25;0;26,6;
2021-02-26;0;26,1;
2021-02-27;0;24,5;
2021-02-28;0;24,6;
2021-03-01;0;24,1;
2021-03-02;0;25,2;
2021-03-03;0;25,8;
2021-03-04;0;25,4;
2021-03-05;0;26,1;
2021-03-06;0;27,5;
2021-03-07;0;25,4;
2021-03-08;0;25,5;
2021-03-09;0;24,8;
2021-03-10;0;25,4;
2021-03-11;0;25,9;
2021-03-12;null;null;
2021-03-13;null;null;
2021-03-14;null;null;
2021-03-15;null;null;
2021-03-16;null;null;
2021-03-17;null;null;
2021-03-18;null;null;
2021-03-19;0;24,5;
2021-03-20;0;null;
2021-03-21;0;25;
2021-03-22;0;26,4;
2021-03-23;0;26,1;
2021-03-24;0;26,1;
2021-03-25;0;25,8;
2021-03-26;0;25,7;
2021-03-27;0;26,2;
2021-03-28;0;26,8;
2021-03-29;0;null;
2021-03-30;null;null;
2021-03-31;null;null;
2021-04-01;null;null;
2021-04-02;null;null;
2021-04-03;null;null;
2021-04-04;null;null;
2021-04-05;null;null;
2021-04-06;null;null;
2021-04-07;null;null;
2021-04-08;null;null;
2021-04-09;null;null;
2021-04-10;null;null;
2021-04-11;null;null;
2021-04-12;0;25,7;
2021-04-13;null;null;
2021-04-14;null;null;
2021-04-15;null;null;
2021-04-16;null;null;
2021-04-17;null;null;
2021-04-18;null;null;
2021-04-19;null;null;
2021-04-20;null;null;
2021-04-21;null;null;
2021-04-22;null;null;
2021-04-23;null;null;
2021-04-24;null;null;
2021-04-25;null;null;
2021-04-26;null;null;
2021-04-27;null;null;
2021-04-28;null;null;
2021-04-29;null;null;
2021-04-30;null;null;
2021-05-01;null;null;
2021-05-02;0;22,3;
2021-05-03;0;22,7;
2021-05-04;0;23,1;
2021-05-05;0;24;
2021-05-06;0;24,4;
2021-05-07;null;null;
2021-05-08;0;23,6;
2021-05-09;0;23;
2021-05-10;0;null;
2021-05-11;null;null;
2021-05-12;null;null;
2021-05-13;null;null;
2021-05-14;null;null;
2021-05-15;null;null;
2021-05-16;null;null;
2021-05-17;null;null;
2021-05-18;null;null;
2021-05-19;null;null;
2021-05-20;null;null;
2021-05-21;null;null;
2021-05-22;null;null;
2021-05-23;null;null;
2021-05-24;null;null;
2021-05-25;null;null;
2021-05-26;null;null;
2021-05-27;null;null;
2021-05-28;null;null;
2021-05-29;null;null;
2021-05-30;null;null;
2021-05-31;null;null;
2021-06-01;null;null;
2021-06-02;null;null;
2021-06-03;null;null;
2021-06-04;null;null;
2021-06-05;null;null;
2021-06-06;null;null;
2021-06-07;null;null;
2021-06-08;null;null;
2021-06-09;null;null;
2021-06-10;null;null;
2021-06-11;null;null;
2021-06-12;null;null;
2021-06-13;null;null;
2021-06-14;null;null;
2021-06-15;null;null;
2021-06-16;null;null;
2021-06-17;null;null;
2021-06-18;null;null;
2021-06-19;null;null;
2021-06-20;null;null;
2021-06-21;null;null;
2021-06-22;null;null;
2021-06-23;null;null;
2021-06-24;null;null;
2021-06-25;null;null;
2021-06-26;null;null;
2021-06-27;null;null;
2021-06-28;null;null;
2021-06-29;null;null;
2021-06-30;null;null;
2021-07-01;null;null;
2021-07-02;null;null;
2021-07-03;null;null;
2021-07-04;null;null;
2021-07-05;null;null;
2021-07-06;null;null;
2021-07-07;null;null;
2021-07-08;null;null;
2021-07-09;null;null;
2021-07-10;null;null;
2021-07-11;null;null;
2021-07-12;null;null;
2021-07-13;null;null;
2021-07-14;null;null;
2021-07-15;null;null;
2021-07-16;null;null;
2021-07-17;null;null;
2021-07-18;null;null;
2021-07-19;null;null;
2021-07-20;null;null;
2021-07-21;null;null;
2021-07-22;null;null;
2021-07-23;null;null;
2021-07-24;null;null;
2021-07-25;null;null;
2021-07-26;null;null;
2021-07-27;null;null;
2021-07-28;null;null;
2021-07-29;null;null;
2021-07-30;null;null;
2021-07-31;null;null;
2021-08-01;null;null;
2021-08-02;null;null;
2021-08-03;null;null;
2021-08-04;null;null;
2021-08-05;null;null;
2021-08-06;null;null;
2021-08-07;null;null;
2021-08-08;null;null;
2021-08-09;null;null;
2021-08-10;null;null;
2021-08-11;null;null;
2021-08-12;null;null;
2021-08-13;null;null;
2021-08-14;null;null;
2021-08-15;null;null;
2021-08-16;null;null;
2021-08-17;null;null;
2021-08-18;null;null;
2021-08-19;null;null;
2021-08-20;null;null;
2021-08-21;null;null;
2021-08-22;null;null;
2021-08-23;null;null;
2021-08-24;null;null;
2021-08-25;null;null;
2021-08-26;null;null;
2021-08-27;null;null;
2021-08-28;null;null;
2021-08-29;null;null;
2021-08-30;null;null;
2021-08-31;null;null;
2021-09-01;null;null;
2021-09-02;null;null;
2021-09-03;null;null;
2021-09-04;null;null;
2021-09-05;null;null;
2021-09-06;null;null;
2021-09-07;null;null;
2021-09-08;null;null;
2021-09-09;null;null;
2021-09-10;null;null;
2021-09-11;null;null;
2021-09-12;null;null;
2021-09-13;null;null;
2021-09-14;null;null;
2021-09-15;null;null;
2021-09-16;null;null;
2021-09-17;null;null;
2021-09-18;null;null;
2021-09-19;null;null;
2021-09-20;null;null;
2021-09-21;null;null;
2021-09-22;null;null;
2021-09-23;null;null;
2021-09-24;null;null;
2021-09-25;null;null;
2021-09-26;null;null;
2021-09-27;null;null;
2021-09-28;null;null;
2021-09-29;null;null;
2021-09-30;null;null;
2021-10-01;null;null;
2021-10-02;null;null;
2021-10-03;null;null;
2021-10-04;null;null;
2021-10-05;null;null;
2021-10-06;null;null;
2021-10-07;null;null;
2021-10-08;null;null;
2021-10-09;null;null;
2021-10-10;null;null;
2021-10-11;null;null;
2021-10-12;null;null;
2021-10-13;null;null;
2021-10-14;null;null;
2021-10-15;null;null;
2021-10-16;null;null;
2021-10-17;null;null;
2021-10-18;null;null;
2021-10-19;null;null;
2021-10-20;null;null;
2021-10-21;null;null;
2021-10-22;null;null;
2021-10-23;null;null;
2021-10-24;null;null;
2021-10-25;1,4;24,3;
2021-10-26;0;25;
2021-10-27;0;25,3;
2021-10-28;4,4;24,3;
2021-10-29;7,4;22,7;
2021-10-30;3,2;22,9;
2021-10-31;11,6;22,2;
2021-11-01;8,2;22,7;
2021-11-02;24,8;24,4;
2021-11-03;2,8;25;
2021-11-04;,2;24,6;
2021-11-05;0;24,3;
2021-11-06;0;24,3;
2021-11-07;0;24,5;
2021-11-08;0;24,5;
2021-11-09;0;25,2;
2021-11-10;0;24,4;
2021-11-11;49;21,5;
2021-11-12;6;19,3;
2021-11-13;19;18,6;
2021-11-14;1,2;19,9;
2021-11-15;0;21,7;
2021-11-16;0;22,1;
2021-11-17;27,8;23,2;
2021-11-18;,2;24,5;
2021-11-19;0;25,9;
2021-11-20;0;24,7;
2021-11-21;1,2;21,1;
2021-11-22;1,8;19,6;
2021-11-23;2,4;23,7;
2021-11-24;0;25;
2021-11-25;0;24,3;
2021-11-26;0;24,6;
2021-11-27;0;22,7;
2021-11-28;0;26,1;
2021-11-29;18,4;25,8;
2021-11-30;0;26;
2021-12-01;18;25,2;
2021-12-02;44,2;25,2;
2021-12-03;2,8;23,2;
2021-12-04;5,2;22,9;
2021-12-05;5;24,8;
2021-12-06;0;24,3;
2021-12-07;39,6;22;
2021-12-08;12,4;21,6;
2021-12-09;53,2;20,1;
2021-12-10;4,2;21,7;
2021-12-11;6;24,2;
2021-12-12;,2;25,9;
2021-12-13;0;25,7;
2021-12-14;0;25,6;
2021-12-15;0;25,8;
2021-12-16;0;26,5;
2021-12-17;0;27;
2021-12-18;0;25,4;
2021-12-19;8,4;23,8;
2021-12-20;1,6;21,9;
2021-12-21;4,8;22,9;
2021-12-22;12,6;25,1;
2021-12-23;38,2;24,9;
2021-12-24;13,4;22;
2021-12-25;2,8;22,5;
2021-12-26;,2;23,6;
2021-12-27;,2;23,4;
2021-12-28;12,2;24,1;
2021-12-29;,6;24,6;
2021-12-30;8;24,9;
2021-12-31;3,6;24,9;
2022-01-01;6,4;25,9;
2022-01-02;0;25,7;
2022-01-03;0;25,4;
2022-01-04;0;25,8;
2022-01-05;0;26,3;
2022-01-06;0;26,6;
2022-01-07;5,4;24,7;
2022-01-08;21,4;25,2;
2022-01-09;35,2;24,8;
2022-01-10;0;26,9;
2022-01-11;,2;26,6;
2022-01-12;0;26,3;
2022-01-13;0;26;
2022-01-14;0;26,1;
2022-01-15;,2;25,4;
2022-01-16;0;26,1;
2022-01-17;0;26,1;
2022-01-18;0;26,6;
2022-01-19;,4;25,8;
2022-01-20;,4;26,4;
2022-01-21;0;26,7;
2022-01-22;1,4;24,7;
2022-01-23;1;24,9;
2022-01-24;4,6;25,3;
2022-01-25;1,6;24,3;
2022-01-26;13,8;23,7;
2022-01-27;,6;25,6;
2022-01-28;0;26,9;
2022-01-29;0;27,2;
2022-01-30;0;28,1;
2022-01-31;0;27,9;
2022-02-01;27,4;25,7;
2022-02-02;17,6;25,3;
2022-02-03;42,6;25,7;
2022-02-04;7;26;
2022-02-05;5,6;25,2;
2022-02-06;,6;24,7;
2022-02-07;28,2;25,8;
2022-02-08;,2;26,4;
2022-02-09;0;26,5;
2022-02-10;,8;26;
2022-02-11;1,8;26,3;
2022-02-12;,2;25,3;
2022-02-13;1,6;25,1;
2022-02-14;,2;26,2;
2022-02-15;0;26,7;
2022-02-16;40,4;24,6;
2022-02-17;0;24,9;
2022-02-18;3,8;25,1;
2022-02-19;26,8;25,5;
2022-02-20;,6;25,3;
2022-02-21;0;25,7;
2022-02-22;0;25,6;
2022-02-23;0;25,8;
2022-02-24;0;26,5;
2022-02-25;0;26,4;
2022-02-26;1;24,5;
2022-02-27;12,2;25,1;
2022-02-28;,2;23,9;
2022-03-01;3,2;25,8;
2022-03-02;0;25,6;
2022-03-03;6;26;
2022-03-04;0;26,5;
2022-03-05;,8;26,2;
2022-03-06;,2;25,5;
2022-03-07;,2;25,2;
2022-03-08;,2;25,4;
2022-03-09;0;24,1;
2022-03-10;1,2;25,5;
2022-03-11;0;25,8;
2022-03-12;,6;26,7;
2022-03-13;,4;26,5;
2022-03-14;,2;26,4;
2022-03-15;0;25;
2022-03-16;70,4;25,8;
2022-03-17;,4;25,4;
2022-03-18;1;25,4;
2022-03-19;13,2;25,1;
2022-03-20;0;26;
2022-03-21;0;24;
2022-03-22;19,6;23,1;
2022-03-23;5;21,9;
2022-03-24;5,4;23,2;
2022-03-25;20,4;25,9;
2022-03-26;0;26,2;
2022-03-27;0;26,3;
2022-03-28;0;25,9;
2022-03-29;0;25,4;
2022-03-30;0;25,9;
2022-03-31;0;26,6;
2022-04-01;0;26,4;
2022-04-02;2,2;26,1;
2022-04-03;0;25,9;
2022-04-04;0;25,6;
2022-04-05;,2;25,9;
2022-04-06;0;26,2;
2022-04-07;0;25,7;
2022-04-08;0;26;
2022-04-09;0;26,7;
2022-04-10;0;26,7;
2022-04-11;0;25,4;
2022-04-12;0;26,7;
2022-04-13;0;26,9;
2022-04-14;0;27,4;
2022-04-15;15,8;24,2;
2022-04-16;0;23;
2022-04-17;0;23,5;
2022-04-18;0;22,9;
2022-04-19;0;22,6;
2022-04-20;0;23,8;
2022-04-21;0;24,2;
2022-04-22;0;25,1;
2022-04-23;,2;25,9;
2022-04-24;0;26,6;
2022-04-25;0;24,9;
2022-04-26;0;24,8;
2022-04-27;0;24,6;
2022-04-28;,4;24,7;
2022-04-29;,2;24,7;
2022-04-30;0;24,2;
2022-05-01;,2;24,1;
2022-05-02;0;24,9;
2022-05-03;0;25,4;
2022-05-04;0;25,8;
2022-05-05;0;26,4;
2022-05-06;0;24,3;
2022-05-07;,4;23,8;
2022-05-08;0;22,5;
2022-05-09;0;21,5;
2022-05-10;0;22;
2022-05-11;0;23,7;
2022-05-12;0;24,8;
2022-05-13;0;24,8;
2022-05-14;0;22,6;
2022-05-15;0;22,6;
2022-05-16;,2;23,5;
2022-05-17;0;24,6;
2022-05-18;8,2;23,7;
2022-05-19;0;19,8;
2022-05-20;0;18,7;
2022-05-21;0;19,8;
2022-05-22;0;20,7;
2022-05-23;,2;20,1;
2022-05-24;0;20,6;
2022-05-25;2,6;19,8;
2022-05-26;17,2;21;
2022-05-27;3,4;19,4;
2022-05-28;2,6;22;
2022-05-29;3,4;20,2;
2022-05-30;8,6;22,1;
2022-05-31;15,4;23,7;
2022-06-01;5,4;23,7;
2022-06-02;1,8;23,7;
2022-06-03;0;23,5;
2022-06-04;0;22,1;
2022-06-05;0;20,1;
2022-06-06;0;19,2;
2022-06-07;0;19,6;
2022-06-08;0;21,2;
2022-06-09;0;21,7;
2022-06-10;0;22,2;
2022-06-11;,2;20,7;
2022-06-12;0;22;
2022-06-13;0;20,8;
2022-06-14;0;20,6;
2022-06-15;0;19,4;
2022-06-16;0;19,6;
2022-06-17;0;18,9;
2022-06-18;0;21;
2022-06-19;0;21,9;
2022-06-20;0;21,8;
2022-06-21;0;21,1;
2022-06-22;,2;21,5;
2022-06-23;0;22,6;
2022-06-24;,4;22,6;
2022-06-25;,2;22,6;
2022-06-26;0;20,9;
2022-06-27;0;19,3;
2022-06-28;0;18,1;
2022-06-29;0;18,8;
2022-06-30;,2;20,5;
2022-07-01;0;21,1;
2022-07-02;2,4;21,6;
2022-07-03;,4;20,6;
2022-07-04;,2;20,7;
2022-07-05;10;21;
2022-07-06;,6;20;
2022-07-07;0;20,6;
2022-07-08;3,2;20,3;
2022-07-09;1;19,5;
2022-07-10;2,6;20,6;
2022-07-11;0;20,1;
2022-07-12;5,4;21,3;
2022-07-13;0;21,5;
2022-07-14;0;20;
2022-07-15;8,4;20,9;
2022-07-16;,4;21;
2022-07-17;0;22,1;
2022-07-18;0;20,9;
2022-07-19;1;20,1;
2022-07-20;0;20,6;
2022-07-21;,4;21,4;
2022-07-22;0;21,5;
2022-07-23;0;21,4;
2022-07-24;,2;20,5;
2022-07-25;2,4;20,8;
2022-07-26;0;20,6;
2022-07-27;0;20,7;
2022-07-28;0;20,4;
2022-07-29;,2;22,3;
2022-07-30;0;21,6;
2022-07-31;0;21,4;
2022-08-01;0;22,1;
2022-08-02;0;22,6;
2022-08-03;0;23,2;
2022-08-04;0;21,5;
2022-08-05;0;22,3;
2022-08-06;0;22;
2022-08-07;0;22,5;
2022-08-08;,2;22,8;
2022-08-09;0;22,1;
2022-08-10;0;23,3;
2022-08-11;0;22,8;
2022-08-12;0;20,4;
2022-08-13;0;20;
2022-08-14;0;19,2;
2022-08-15;0;19;
2022-08-16;,8;21;
2022-08-17;0;21,6;
2022-08-18;,4;21,4;
2022-08-19;0;22,6;
2022-08-20;2,4;20,2;
2022-08-21;0;20,6;
2022-08-22;0;19,8;
2022-08-23;0;21,1;
2022-08-24;0;21,5;
2022-08-25;,4;20,6;
2022-08-26;,6;20,9;
2022-08-27;0;22;
2022-08-28;0;22,2;
2022-08-29;0;21,7;
2022-08-30;0;18,9;
2022-08-31;0;18,4;
2022-09-01;0;18,5;
2022-09-02;2,2;19,4;
2022-09-03;,4;21,5;
2022-09-04;0;20,8;
2022-09-05;0;20,9;
2022-09-06;0;21;
2022-09-07;0;20,7;
2022-09-08;0;21,3;
2022-09-09;0;22,2;
2022-09-10;0;22,3;
2022-09-11;0;21,6;
2022-09-12;0;21,9;
2022-09-13;0;23,3;
2022-09-14;0;24,5;
2022-09-15;0;23,5;
2022-09-16;,4;23,7;
2022-09-17;1,2;18,7;
2022-09-18;0;20,6;
2022-09-19;0;20,4;
2022-09-20;0;22,5;
2022-09-21;,2;22,7;
2022-09-22;0;25,2;
2022-09-23;0;26,5;
2022-09-24;0;21,7;
2022-09-25;0;20,7;
2022-09-26;,4;21,5;
2022-09-27;,8;24,5;
2022-09-28;0;25,6;
2022-09-29;0;23,4;
2022-09-30;,4;22;
2022-10-01;,6;22,2;
2022-10-02;0;24,2;
2022-10-03;,4;24,4;
2022-10-04;1,4;24,9;
2022-10-05;12,8;24;
2022-10-06;3,8;23,7;
2022-10-07;2,4;26,1;
2022-10-08;0;26,2;
2022-10-09;0;26,5;
2022-10-10;0;26,1;
2022-10-11;0;25,8;
2022-10-12;0;24,9;
2022-10-13;0;24,6;
2022-10-14;2;24,1;
2022-10-15;1,4;22,8;
2022-10-16;3,4;23,7;
2022-10-17;0;24;
2022-10-18;,2;24,4;
2022-10-19;11,6;22,7;
2022-10-20;3,2;22,8;
2022-10-21;1,2;24,5;
2022-10-22;,6;24,8;
2022-10-23;,4;23,7;
2022-10-24;,6;22,2;
2022-10-25;,4;23,9;
2022-10-26;,4;23,8;
2022-10-27;,8;24,9;
2022-10-28;1;26,1;
2022-10-29;,8;26,4;
2022-10-30;,4;26,4;
2022-10-31;,4;25;
2022-11-01;0;25,5;
2022-11-02;39,4;21,4;
2022-11-03;1,2;18,2;
2022-11-04;1,2;20,2;
2022-11-05;,4;21,8;
2022-11-06;,4;21,9;
2022-11-07;,2;21,7;
2022-11-08;,2;22,4;
2022-11-09;0;23,9;
2022-11-10;0;25;
2022-11-11;0;25,8;
2022-11-12;0;24,2;
2022-11-13;0;26;
2022-11-14;0;26,6;
2022-11-15;5,2;24,1;
2022-11-16;24,2;23;
2022-11-17;5;23,2;
2022-11-18;,8;23,5;
2022-11-19;,6;23,3;
2022-11-20;,6;23,2;
2022-11-21;9,4;22,1;
2022-11-22;60,2;22,8;
2022-11-23;2,8;22,8;
2022-11-24;4,6;23;
2022-11-25;81,6;24,2;
2022-11-26;25,6;23,1;
2022-11-27;6,8;24,7;
2022-11-28;4,8;24,2;
2022-11-29;,6;24,8;
2022-11-30;0;25;
2022-12-01;,8;24,6;
2022-12-02;14,4;22,7;
2022-12-03;10,4;22,2;
2022-12-04;8,8;23,2;
2022-12-05;4,2;23,3;
2022-12-06;,2;23,5;
2022-12-07;0;24,5;
2022-12-08;21;25,3;
2022-12-09;2;25,7;
2022-12-10;0;26,6;
2022-12-11;0;27,1;
2022-12-12;0;26,1;
2022-12-13;,2;27,5;
2022-12-14;57,4;22,9;
2022-12-15;16,2;19,8;
2022-12-16;8,8;21,8;
2022-12-17;,4;24,5;
2022-12-18;20;22,9;
2022-12-19;165,4;22,7;
2022-12-20;32,8;25,5;
2022-12-21;1;26;
2022-12-22;44,6;21,9;
2022-12-23;3,2;21,3;
2022-12-24;15,8;21,2;
2022-12-25;38,2;22,4;
2022-12-26;9,6;24;
2022-12-27;2,2;25,2;
2022-12-28;0;25,6;
2022-12-29;0;26,9;
2022-12-30;0;26,1;
2022-12-31;0;26;
2023-01-01;1;25,7;
2023-01-02;,2;24,2;
2023-01-03;0;24,7;
2023-01-04;0;25,3;
2023-01-05;32,8;25,6;
2023-01-06;,4;26,1;
2023-01-07;21,6;24,8;
2023-01-08;11,6;25,3;
2023-01-09;,8;26,1;
2023-01-10;0;26;
2023-01-11;,4;27;
2023-01-12;0;26,7;
2023-01-13;0;26,8;
2023-01-14;0;26,3;
2023-01-15;,4;25,8;
2023-01-16;0;25,2;
2023-01-17;1,4;24,7;
2023-01-18;1;25,1;
2023-01-19;,4;24,8;
2023-01-20;4,8;24,6;
2023-01-21;10;24,7;
2023-01-22;24,6;25,9;
2023-01-23;0;27,3;
2023-01-24;0;25,9;
2023-01-25;70,2;23;
2023-01-26;null;null;
2023-01-27;null;null;
2023-01-28;null;null;
2023-01-29;null;null;
2023-01-30;null;null;
2023-01-31;null;null;
2023-02-01;null;null;
2023-02-02;null;null;
2023-02-03;null;null;
2023-02-04;null;null;
2023-02-05;null;null;
2023-02-06;null;null;
2023-02-07;null;null;
2023-02-08;null;null;
2023-02-09;null;null;
2023-02-10;null;null;
2023-02-11;null;null;
2023-02-12;null;null;
2023-02-13;null;null;
2023-02-14;null;null;
2023-02-15;null;null;
2023-02-16;null;null;
2023-02-17;null;null;
2023-02-18;null;null;
2023-02-19;null;null;
2023-02-20;null;null;
2023-02-21;null;null;
2023-02-22;null;null;
2023-02-23;null;null;
2023-02-24;null;null;
2023-02-25;null;null;
2023-02-26;null;null;
2023-02-27;null;null;
2023-02-28;null;null;
2023-03-01;null;null;
2023-03-02;null;null;
2023-03-03;null;null;
2023-03-04;null;null;
2023-03-05;null;null;
2023-03-06;null;null;
2023-03-07;null;null;
2023-03-08;null;null;
2023-03-09;null;null;
2023-03-10;null;null;
2023-03-11;null;null;
2023-03-12;null;null;
2023-03-13;null;null;
2023-03-14;null;null;
2023-03-15;null;null;
2023-03-16;null;null;
2023-03-17;null;null;
2023-03-18;null;null;
2023-03-19;null;null;
2023-03-20;null;null;
2023-03-21;null;null;
2023-03-22;null;null;
2023-03-23;null;null;
2023-03-24;null;null;
2023-03-25;null;null;
2023-03-26;null;null;
2023-03-27;null;null;
2023-03-28;null;null;
2023-03-29;null;null;
2023-03-30;null;null;
2023-03-31;null;null;
2023-04-01;null;null;
2023-04-02;null;null;
2023-04-03;null;null;
2023-04-04;null;null;
2023-04-05;null;null;
2023-04-06;null;null;
2023-04-07;null;null;
2023-04-08;null;null;
2023-04-09;null;null;
2023-04-10;null;null;
2023-04-11;null;null;
2023-04-12;null;null;
2023-04-13;null;null;
2023-04-14;null;null;
2023-04-15;null;null;
2023-04-16;null;null;
2023-04-17;null;null;
2023-04-18;null;null;
2023-04-19;null;null;
2023-04-20;null;null;
2023-04-21;null;null;
2023-04-22;null;null;
2023-04-23;null;null;
2023-04-24;null;null;
2023-04-25;null;null;
2023-04-26;null;null;
2023-04-27;null;null;
2023-04-28;null;null;
2023-04-29;null;null;
2023-04-30;null;null;
2023-05-01;null;null;
2023-05-02;null;null;
2023-05-03;null;null;
2023-05-04;null;null;
2023-05-05;null;null;
2023-05-06;null;null;
2023-05-07;null;null;
2023-05-08;null;null;
2023-05-09;null;null;
2023-05-10;null;null;
2023-05-11;null;null;
2023-05-12;null;null;
2023-05-13;null;null;
2023-05-14;null;null;
2023-05-15;null;null;

